weight logl apec1.kT apec1.Abundanc apec1.norm
7.433612065101478033e-60 -1.414666204001468941e+02 3.995410899725538201e+00 2.143805434470783811e-01 6.741509526154288778e+00
1.160045419976396509e-59 -1.410190880342912862e+02 3.913059148008996235e+00 2.003164020471515094e-01 6.784487856896545210e+00
1.533949012802145959e-59 -1.407372017294714226e+02 3.818073928985568966e+00 1.952311813357494596e-01 6.814702169515982177e+00
1.389069721710777316e-58 -1.385313278426724821e+02 4.346813425238178930e+00 2.600766399351385760e-01 6.506633179214722063e+00
1.577929876086836207e-58 -1.384013483178395347e+02 3.996584870518524735e+00 2.011327118882864640e-01 6.704066663864176157e+00
7.135827295476553399e-58 -1.368898339076832826e+02 4.185949489020981851e+00 2.291714210687051112e-01 6.565021879726300469e+00
8.108367336564932836e-58 -1.367595655677904745e+02 3.888724636357514086e+00 2.390385944442463828e-01 6.608287796901133326e+00
9.464083931307340857e-58 -1.366024581056829561e+02 4.113558968207913225e+00 1.781630672748520383e-01 6.684342794597323945e+00
2.100345498025426143e-57 -1.358027751537407823e+02 4.052577427873198523e+00 1.944472746197239421e-01 6.647156597532030808e+00
2.291192640794787857e-57 -1.357133045219715939e+02 4.302258830480691465e+00 3.126097655726102209e-01 6.352464239229884235e+00
3.347353348574992231e-57 -1.353317070194217138e+02 4.017065593835472015e+00 3.173633998646724907e-01 6.383673130880001878e+00
3.668841715571499006e-57 -1.352375010043915893e+02 3.991599528899918425e+00 2.027504084228557713e-01 6.631701767545883364e+00
3.803746545953845666e-57 -1.351988904936417839e+02 4.063241219661527737e+00 2.655125452334305969e-01 6.479683693406890654e+00
3.924400153144437304e-57 -1.351651634954762358e+02 3.694281504136680994e+00 2.478136038874398372e-01 6.594974940692042154e+00
4.231359575022895708e-57 -1.350873536538557858e+02 3.898355036107665317e+00 2.013974278304972998e-01 6.654648321521730026e+00
